Á¾¸ñÄÚµå,Á¾¸ñ¸í,½ÃÀå±¸ºÐ,¼Ò¼ÓºÎ,Á¾°¡,´ëºñ,µî¶ô·ü,½Ã°¡,°í°¡,Àú°¡,°Å·¡·®,°Å·¡´ë±Ý,½Ã°¡ÃÑ¾×,»óÀåÁÖ½Ä¼ö
"024720","ÇÑ±¹ÄÝ¸¶È¦µù½º","KOSPI",,"24700","200","0.82","24500","24800","24400","22835","562401650","458844959300","18576719"
"021650","ÇÑ±¹Å¥ºò","KOSDAQ","Áß°ß±â¾÷ºÎ","5230","20","0.38","5220","5330","5030","541341","2835498860","85513444490","16350563"
"161390","ÇÑ±¹Å¸ÀÌ¾î¾ØÅ×Å©³î·ÎÁö","KOSPI",,"47400","800","1.72","46150","47750","46150","265062","12519295050","5871678270600","123875069"
"053590","ÇÑ±¹Å×Å©³î·ÎÁö","KOSDAQ","º¥Ã³±â¾÷ºÎ","1230","-5","-0.40","1235","1265","1215","1223097","1513620070","152468121060","123957822"
"034830","ÇÑ±¹ÅäÁö½ÅÅ¹","KOSPI",,"2380","30","1.28","2350","2380","2335","722558","1709621650","600924367400","252489230"
"007280","ÇÑ±¹Æ¯°­","KOSPI",,"3675","60","1.66","3615","3690","3605","118901","434284790","195666099300","53242476"
"032300","ÇÑ±¹ÆÄ¸¶","KOSDAQ","¿ì·®±â¾÷ºÎ","77700","300","0.39","75600","82700","72500","5099086","400761202700","847450667700","10906701"
"168490","ÇÑ±¹ÆÐ·¯·¤","KOSPI",,"2035","0","0.00","2045","2045","2035","10852","22090420","162840700000","80020000"
"037230","ÇÑ±¹ÆÑÅ°Áö","KOSDAQ","Áß°ß±â¾÷ºÎ","4890","35","0.72","4820","4925","4815","122402","596371270","122250000000","25000000"
"010100","ÇÑ±¹ÇÁ·£Áö","KOSPI",,"3265","55","1.71","3210","3290","3170","232561","753265675","99420621300","30450420"
"047810","ÇÑ±¹Ç×°ø¿ìÁÖ","KOSPI",,"32500","-350","-1.07","32550","32850","32200","292896","9538169650","3167940977500","97475107"
"123690","ÇÑ±¹È­ÀåÇ°","KOSPI",,"10100","0","0.00","9990","10200","9970","19484","196213150","162286800000","16068000"
"003350","ÇÑ±¹È­ÀåÇ°Á¦Á¶","KOSPI",,"30350","200","0.66","30150","30450","29900","3683","111665650","137546200000","4532000"
"030520","ÇÑ±Û°úÄÄÇ»ÅÍ","KOSDAQ","¿ì·®±â¾÷ºÎ","23050","850","3.83","22300","23300","21850","367511","8354374200","574251357550","24913291"
"052600","ÇÑ³×Æ®","KOSDAQ","Áß°ß±â¾÷ºÎ","8220","110","1.36","8240","8280","8140","40761","335607640","95053614000","11563700"
"011500","ÇÑ³óÈ­¼º","KOSPI",,"13950","100","0.72","13900","14100","13750","58126","809086800","218136735900","15637042"
"002390","ÇÑµ¶","KOSPI",,"27300","450","1.68","27000","27550","26900","113227","3083461650","375744450900","13763533"
"256150","ÇÑµ¶Å©¸°ÅØ","KOSDAQ","º¥Ã³±â¾÷ºÎ","14300","100","0.70","14700","14700","14200","28660","411156550","120019900000","8393000"
"014790","ÇÑ¶ó","KOSPI",,"5310","60","1.14","5250","5330","5230","78882","417689350","206425942020","38874942"
"092460","ÇÑ¶óIMS","KOSDAQ","º¥Ã³±â¾÷ºÎ","8440","190","2.30","8200","8460","8200","52884","442984760","99127614320","11744978"
"060980","ÇÑ¶óÈ¦µù½º","KOSPI",,"46750","500","1.08","46350","46850","45800","29864","1392086850","489569272500","10472070"
"053690","ÇÑ¹Ì±Û·Î¹ú","KOSPI",,"11400","-50","-0.44","11350","11550","11350","67413","768048550","124916070000","10957550"
"042700","ÇÑ¹Ì¹ÝµµÃ¼","KOSPI",,"34200","-350","-1.01","34400","34700","34000","173508","5944043500","1691527793400","49459877"
"008930","ÇÑ¹Ì»çÀÌ¾ð½º","KOSPI",,"74800","1400","1.91","73400","76400","73400","222041","16654111500","5034384902800","67304611"
"128940","ÇÑ¹Ì¾àÇ°","KOSPI",,"312500","3500","1.13","307000","314500","306000","33808","10494158500","3774463125000","12078282"
"047080","ÇÑºû¼ÒÇÁÆ®","KOSDAQ","Áß°ß±â¾÷ºÎ","5900","160","2.79","5740","5950","5670","378140","2212771790","146201032400","24779836"
"009240","ÇÑ»ù","KOSPI",,"116500","500","0.43","121000","122500","116000","264242","31325242500","2741702612000","23533928"
"020000","ÇÑ¼¶","KOSPI",,"40500","-150","-0.37","39950","41250","39850","60611","2466100650","997515000000","24630000"
"003680","ÇÑ¼º±â¾÷","KOSPI",,"7700","90","1.18","7610","7740","7610","16327","125162220","47813265500","6209515"
"105630","ÇÑ¼¼½Ç¾÷","KOSPI",,"20900","250","1.21","20650","21150","20550","109192","2280221550","836000000000","40000000"
"069640","ÇÑ¼¼¿¥ÄÉÀÌ","KOSPI",,"7480","100","1.36","7380","7500","7180","101479","743224510","96561728560","12909322"
"016450","ÇÑ¼¼¿¹½º24È¦µù½º","KOSPI",,"8970","40","0.45","8920","9030","8810","55487","497123180","358800000000","40000000"
"010420","ÇÑ¼ÖPNS","KOSPI",,"2275","80","3.64","2195","2325","2195","444655","1012237565","46621602300","20493012"
"009180","ÇÑ¼Ö·ÎÁö½ºÆ½½º","KOSPI",,"4655","-25","-0.53","4705","4710","4610","996795","4643455170","127907413375","27477425"
"070590","ÇÑ¼ÖÀÎÆ¼Å¥ºê","KOSDAQ","Áß°ß±â¾÷ºÎ","2840","10","0.35","2835","2950","2815","41127","116352070","39417839640","13879521"
"213500","ÇÑ¼ÖÁ¦Áö","KOSPI",,"17650","150","0.86","17500","17950","17450","225672","4000474900","420080166400","23800576"
"014680","ÇÑ¼ÖÄÉ¹ÌÄ®","KOSPI",,"292000","1500","0.52","285500","294000","285500","27893","8104635500","3309876940000","11335195"
"004710","ÇÑ¼ÖÅ×Å©´Ð½º","KOSPI",,"7340","0","0.00","7380","7400","7270","116236","850987480","235686504520","32109878"
"004150","ÇÑ¼ÖÈ¦µù½º","KOSPI",,"4115","40","0.98","4060","4125","4060","109339","447094030","172865294355","42008577"
"025750","ÇÑ¼ÖÈ¨µ¥ÄÚ","KOSPI",,"1995","65","3.37","1955","2015","1930","3183988","6306136620","160727472255","80565149"
"226440","ÇÑ¼Û³×¿ÀÅØ","KOSDAQ","º¥Ã³±â¾÷ºÎ","1725","35","2.07","1705","1730","1685","729364","1243527330","98681902500","57206900"
"042520","ÇÑ½º¹ÙÀÌ¿À¸Þµå","KOSDAQ","º¥Ã³±â¾÷ºÎ","15700","550","3.63","16100","16450","15500","256003","4044978550","158616801700","10102981"
"004960","ÇÑ½Å°ø¿µ","KOSPI",,"22650","450","2.03","22150","22700","22000","41136","926174600","262076400300","11570702"
"011700","ÇÑ½Å±â°è","KOSPI",,"3110","90","2.98","3015","3165","2995","2190021","6822799330","100907529610","32446151"
"078350","ÇÑ¾çµðÁöÅØ","KOSDAQ","º¥Ã³±â¾÷ºÎ","8440","50","0.60","8380","8460","8260","70709","593009220","128662584080","15244382"
"045100","ÇÑ¾çÀÌ¿£Áö","KOSDAQ","¿ì·®±â¾÷ºÎ","16400","0","0.00","16250","16400","16200","64814","1056186050","295200000000","18000000"
"001750","ÇÑ¾çÁõ±Ç","KOSPI",,"19150","150","0.79","19000","19250","18800","46680","889384800","243751426100","12728534"
"001755","ÇÑ¾çÁõ±Ç¿ì","KOSPI",,"23600","900","3.96","22900","23850","22650","8486","197135950","12390000000","525000"
"018880","ÇÑ¿Â½Ã½ºÅÛ","KOSPI",,"16300","-150","-0.91","16250","16450","16200","761607","12423467700","8700940000000","533800000"
"009420","ÇÑ¿Ã¹ÙÀÌ¿ÀÆÄ¸¶","KOSPI",,"24800","900","3.77","24000","25250","23900","1234704","30489249100","1295567822400","52240638"
"014130","ÇÑÀÍ½ºÇÁ·¹½º","KOSPI",,"6750","60","0.90","6710","6760","6590","46417","310435220","81000000000","12000000"
"046110","ÇÑÀÏ³×Æ®¿÷½º","KOSDAQ","¿ì·®±â¾÷ºÎ","6280","120","1.95","6160","6300","6130","45052","280568680","75072545560","11954227"
"024740","ÇÑÀÏ´ÜÁ¶","KOSDAQ","Áß°ß±â¾÷ºÎ","3240","85","2.69","3140","3240","3140","797421","2556807355","96847902720","29891328"
"005860","ÇÑÀÏ»ç·á","KOSDAQ","Áß°ß±â¾÷ºÎ","2075","30","1.47","2045","2085","2040","165711","343113295","81762646375","39403685"
"300720","ÇÑÀÏ½Ã¸àÆ®","KOSPI",,"231500","-4500","-1.91","232000","242000","230500","29094","6847609500","1603404651000","6926154"
"123840","ÇÑÀÏÁø°ø","KOSDAQ","Áß°ß±â¾÷ºÎ","1075","0","0.00","1080","1080","1055","117148","125150100","84178925275","78305977"
"002220","ÇÑÀÏÃ¶°­","KOSPI",,"3205","135","4.40","3070","3215","3060","473643","1487833160","85565359300","26697460"
"006390","ÇÑÀÏÇö´ë½Ã¸àÆ®","KOSPI",,"34850","-450","-1.27","35300","35300","34600","28711","998924050","619442544750","17774535"
"003300","ÇÑÀÏÈ¦µù½º","KOSPI",,"14300","350","2.51","14100","14400","13950","44692","634990850","412065654000","28815780"
"007770","ÇÑÀÏÈ­ÇÐ","KOSDAQ","Áß°ß±â¾÷ºÎ","15750","-50","-0.32","15850","16050","15450","33393","521615600","55282500000","3510000"
"051600","ÇÑÀüKPS","KOSPI",,"38400","800","2.13","37600","39350","37400","277978","10774481100","1728000000000","45000000"
"052690","ÇÑÀü±â¼ú","KOSPI",,"48850","2400","5.17","46500","49450","46400","475714","23130482000","1867047000000","38220000"
"130660","ÇÑÀü»ê¾÷","KOSPI",,"13550","1950","16.81","11700","14050","11650","18164416","244837099150","441730000000","32600000"
"107640","ÇÑÁß¿£½Ã¿¡½º","KONEX","ÀÏ¹Ý±â¾÷ºÎ","10000","200","2.04","9990","10000","9990","11","109900","39964280000","3996428"
"002320","ÇÑÁø","KOSPI",,"39300","100","0.26","39200","39400","39200","15769","619348600","587441780400","14947628"
"097230","ÇÑÁøÁß°ø¾÷","KOSPI",,"8960","130","1.47","8800","9010","8780","202573","1812104220","746137557760","83274281"
"003480","ÇÑÁøÁß°ø¾÷È¦µù½º","KOSPI",,"5090","150","3.04","4925","5100","4925","109556","547062490","150306743080","29529812"
"180640","ÇÑÁøÄ®","KOSPI",,"67000","1100","1.67","65400","67500","65400","93248","6242315200","4471497255000","66738765"
"18064K","ÇÑÁøÄ®¿ì","KOSPI",,"40200","200","0.50","40500","40500","39950","1208","48520600","21577993200","536766"
"005110","ÇÑÃ¢","KOSPI",,"1355","10","0.74","1355","1355","1325","831704","1115398430","90500814495","66790269"
"079170","ÇÑÃ¢»ê¾÷","KOSDAQ","Áß°ß±â¾÷ºÎ","10500","100","0.96","10400","10550","10200","51903","539701000","54600000000","5200000"
"009460","ÇÑÃ¢Á¦Áö","KOSPI",,"2255","5","0.22","2270","2270","2235","253072","571076870","134550180930","59667486"
"086960","ÇÑÄÄMDS","KOSDAQ","¿ì·®±â¾÷ºÎ","21650","450","2.12","21200","21750","21000","102712","2194873400","191572363200","8848608"
"372910","ÇÑÄÄ¶óÀÌÇÁÄÉ¾î","KOSPI",,"11550","-100","-0.86","12050","12200","11550","1434891","17040967150","319639389300","27674406"
"054920","ÇÑÄÄÀ§µå","KOSDAQ","º¥Ã³±â¾÷ºÎ","9430","70","0.75","9480","9480","9320","111637","1048368790","266087073830","28217081"
"002680","ÇÑÅ¾","KOSDAQ","ÅõÀÚÁÖÀÇÈ¯±âÁ¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","1585","-5","-0.31","1595","1605","1550","55946","87849470","44807930980","28269988"
"066110","ÇÑÇÁ","KOSDAQ","ÅõÀÚÁÖÀÇÈ¯±âÁ¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","1130","0","0.00","0","0","0","0","0","86834027360","76844272"
"000880","ÇÑÈ­","KOSPI",,"34850","50","0.14","34700","35500","34650","485500","17030356450","2612311914750","74958735"
"00088K","ÇÑÈ­3¿ìB","KOSPI",,"16000","0","0.00","16050","16150","16000","38532","618804900","359552000000","22472000"
"088350","ÇÑÈ­»ý¸í","KOSPI",,"3360","25","0.75","3315","3380","3310","1631846","5474667960","2918260800000","868530000"
"000370","ÇÑÈ­¼ÕÇØº¸Çè","KOSPI",,"4295","15","0.35","4285","4330","4250","243471","1042342805","501393639925","116738915"
"009830","ÇÑÈ­¼Ö·ç¼Ç","KOSPI",,"39600","-1150","-2.82","40400","40450","39400","1292818","51333254800","7574628481200","191278497"
"009835","ÇÑÈ­¼Ö·ç¼Ç¿ì","KOSPI",,"46900","-600","-1.26","48250","48250","45300","2733","128126950","52703265300","1123737"
"272210","ÇÑÈ­½Ã½ºÅÛ","KOSPI",,"19250","-500","-2.53","19750","19850","19200","1580803","30695518300","3636698238250","188919389"
"317320","ÇÑÈ­¿¡½ººñ¾ÆÀÌ½ºÆÑ","KOSDAQ","SPAC(¼Ò¼ÓºÎ¾øÀ½)","4985","35","0.71","4870","5290","4830","1553595","7896919915","21734600000","4360000"
"012450","ÇÑÈ­¿¡¾î·Î½ºÆäÀÌ½º","KOSPI",,"50400","-500","-0.98","50700","51300","50200","218966","11078540800","2551752000000","50630000"
"000885","ÇÑÈ­¿ì","KOSPI",,"42750","-600","-1.38","43000","43700","42700","1423","61050200","20489818500","479294"
"003530","ÇÑÈ­ÅõÀÚÁõ±Ç","KOSPI",,"4880","-25","-0.51","4940","4955","4865","2457786","12059170210","1046993142000","214547775"
"003535","ÇÑÈ­ÅõÀÚÁõ±Ç¿ì","KOSPI",,"14650","-350","-2.33","15000","15100","14550","44882","661418250","70320000000","4800000"
"340440","ÇÑÈ­ÇÃ·¯½ºÁ¦1È£½ºÆÑ","KOSDAQ","SPAC(¼Ò¼ÓºÎ¾øÀ½)","3150","-20","-0.63","3100","3250","3100","242091","763967080","14836500000","4710000"
"386580","ÇÑÈ­ÇÃ·¯½ºÁ¦2È£½ºÆÑ","KOSDAQ","SPAC(¼Ò¼ÓºÎ¾øÀ½)","4225","-55","-1.29","4345","4345","4150","432746","1830351125","17576000000","4160000"
"195870","ÇØ¼ºµð¿¡½º","KOSPI",,"41350","600","1.47","40800","42350","39950","249345","10320613150","702950000000","17000000"
"034810","ÇØ¼º»ê¾÷","KOSDAQ","¿ì·®±â¾÷ºÎ","15800","100","0.64","15800","16000","15600","45934","727783650","416429508400","26356298"
"076610","ÇØ¼º¿ÉÆ½½º","KOSDAQ","Áß°ß±â¾÷ºÎ","932","19","2.08","910","933","906","4114220","3681946728","76069606068","81619749"
"059270","ÇØ¼ºÆ¼ÇÇ¾¾","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","16400","-50","-0.30","16450","16650","16100","8088","131868800","75932000000","4630000"
"101530","ÇØÅÂÁ¦°ú½ÄÇ°","KOSPI",,"8990","90","1.01","8840","9000","8820","29037","258692900","261760229780","29116822"
"220180","ÇÚµð¼ÒÇÁÆ®","KOSDAQ","º¥Ã³±â¾÷ºÎ","4080","90","2.26","3990","4100","3990","16577","67362915","79184640000","19408000"
"143210","ÇÚÁîÄÚÆÛ·¹ÀÌ¼Ç","KOSPI",,"5740","-50","-0.86","5740","5830","5710","22032","126548610","125495158320","21863268"
"900270","Çë¼Í±×·ì","KOSDAQ","¿Ü±¹±â¾÷(¼Ò¼ÓºÎ¾øÀ½)","555","-1","-0.18","552","559","550","182367","100972752","44400000000","80000000"
"084990","Çï¸¯½º¹Ì½º","KOSDAQ","±â¼ú¼ºÀå±â¾÷ºÎ","26950","700","2.67","26350","26950","26000","139691","3711134150","923460992300","34265714"
"000720","Çö´ë°Ç¼³","KOSPI",,"54000","0","0.00","54200","54700","53700","535118","28951586300","6013211310000","111355765"
"267270","Çö´ë°Ç¼³±â°è","KOSPI",,"49700","400","0.81","49700","50800","49450","91779","4582928000","979129412100","19700793"
"000725","Çö´ë°Ç¼³¿ì","KOSPI",,"193000","9000","4.89","186000","195500","186000","1795","344511500","19079208000","98856"
"170030","Çö´ë°ø¾÷","KOSDAQ","¿ì·®±â¾÷ºÎ","8010","120","1.52","8010","8080","7930","47240","377475400","122873400000","15340000"
"005440","Çö´ë±×¸°Çªµå","KOSPI",,"9950","10","0.10","9880","9980","9860","227375","2258803950","972159595900","97704482"
"086280","Çö´ë±Û·Îºñ½º","KOSPI",,"192500","-1500","-0.77","192000","195000","190000","88001","16914701500","7218750000000","37500000"
"064350","Çö´ë·ÎÅÛ","KOSPI",,"26150","-450","-1.69","26700","26900","25850","1931810","50668542750","2854070961950","109142293"
"079430","Çö´ë¸®¹ÙÆ®","KOSPI",,"18000","0","0.00","18000","18100","17850","56114","1009537100","369635076000","20535282"
"012330","Çö´ë¸ðºñ½º","KOSPI",,"277500","0","0.00","277500","280500","276500","195132","54281819500","26305083585000","94793094"
"319400","Çö´ë¹«º¤½º","KOSDAQ","¿ì·®±â¾÷ºÎ","4515","-20","-0.44","4460","4530","4460","62990","283109080","459276292860","101722324"
"010620","Çö´ë¹ÌÆ÷Á¶¼±","KOSPI",,"75000","-1300","-1.70","76400","77400","74500","281001","21221537000","2995661175000","39942149"
"048410","Çö´ë¹ÙÀÌ¿À","KOSDAQ","Áß°ß±â¾÷ºÎ","30700","-250","-0.81","29000","31150","28900","1792064","53597165300","1123014503900","36580277"
"052260","Çö´ë¹ÙÀÌ¿À·£µå","KOSDAQ","¿ì·®±â¾÷ºÎ","20150","0","0.00","20150","20300","19950","32683","657584650","302250000000","15000000"
"069960","Çö´ë¹éÈ­Á¡","KOSPI",,"81400","600","0.74","80100","81800","80100","98462","8002441800","1904958697400","23402441"
"004560","Çö´ëºñ¾ØÁö½ºÆ¿","KOSPI",,"19150","250","1.32","19000","19300","18800","144927","2765515950","288759230650","15078811"
"004565","Çö´ëºñ¾ØÁö½ºÆ¿¿ì","KOSPI",,"82500","400","0.49","81700","83000","81700","424","34843500","9062790000","109852"
"016790","Çö´ë»ç·á","KOSDAQ","Áß°ß±â¾÷ºÎ","15750","0","0.00","15600","15750","15500","14178","221094200","96870154500","6150486"
"004310","Çö´ë¾àÇ°","KOSPI",,"6250","40","0.64","6160","6270","6160","53503","332895650","200000000000","32000000"
"322000","Çö´ë¿¡³ÊÁö¼Ö·ç¼Ç","KOSPI",,"27250","0","0.00","27000","27350","26950","15944","432850400","305200000000","11200000"
"041440","Çö´ë¿¡¹ö´ÙÀÓ","KOSDAQ","Áß°ß±â¾÷ºÎ","6910","40","0.58","6870","6970","6800","38506","263193700","123799173040","17915944"
"039010","Çö´ë¿¡ÀÌÄ¡Æ¼","KOSDAQ","¿ì·®±â¾÷ºÎ","9530","90","0.95","9440","9680","9380","26604","252317370","82196250000","8625000"
"017800","Çö´ë¿¤¸®º£ÀÌ","KOSPI",,"50500","300","0.60","49950","50600","49900","141441","7114498600","2061167145500","40815191"
"307950","Çö´ë¿ÀÅä¿¡¹ö","KOSPI",,"119500","2500","2.14","118000","124000","118000","109438","13268142500","3277165849000","27423982"
"011210","Çö´ëÀ§¾Æ","KOSPI",,"91700","200","0.22","92000","94500","91000","288774","26644297100","2493789111100","27195083"
"090850","Çö´ëÀÌÁöÀ£","KOSDAQ","¿ì·®±â¾÷ºÎ","11500","-200","-1.71","11750","11800","11450","96160","1109413850","273083151500","23746361"
"267260","Çö´ëÀÏ·ºÆ®¸¯","KOSPI",,"24500","-450","-1.80","24950","25150","24150","490069","12006876750","883154807500","36047135"
"004020","Çö´ëÁ¦Ã¶","KOSPI",,"50100","-900","-1.76","50300","51000","49850","397893","19972485400","6685633828500","133445785"
"267250","Çö´ëÁß°ø¾÷ÁöÁÖ","KOSPI",,"65900","600","0.92","65300","66300","65100","129363","8492881700","5205644301500","78993085"
"005380","Çö´ëÂ÷","KOSPI",,"215000","2500","1.18","214000","218500","213500","855937","184645640000","45938660205000","213668187"
"005387","Çö´ëÂ÷2¿ìB","KOSPI",,"101000","1700","1.71","99700","102500","99600","105569","10657243200","3685030551000","36485451"
"005389","Çö´ëÂ÷3¿ìB","KOSPI",,"97800","1800","1.88","96300","98100","96200","11678","1139732200","237530283000","2428735"
"005385","Çö´ëÂ÷¿ì","KOSPI",,"101500","-1000","-0.98","102500","104000","101500","56343","5782561000","2472203527500","24356685"
"001500","Çö´ëÂ÷Áõ±Ç","KOSPI",,"12750","100","0.79","12650","12800","12550","68983","876172200","404335165500","31712562"
"011760","Çö´ëÄÚÆÛ·¹ÀÌ¼Ç","KOSPI",,"18300","100","0.55","18200","18300","18050","20662","375437450","242090077800","13228966"
"227840","Çö´ëÄÚÆÛ·¹ÀÌ¼ÇÈ¦µù½º","KOSPI",,"13950","0","0.00","14050","14050","13800","25522","355786800","126956662200","9100836"
"126560","Çö´ëÇ»Ã³³Ý","KOSPI",,"4660","40","0.87","4665","4675","4535","1023213","4727168910","526004937360","112876596"
"001450","Çö´ëÇØ»ó","KOSPI",,"25750","150","0.59","25500","25800","25500","300727","7726081100","2302050000000","89400000"
"057050","Çö´ëÈ¨¼îÇÎ","KOSPI",,"74600","900","1.22","73600","75000","73600","20781","1546379300","895200000000","12000000"
"092300","Çö¿ì»ê¾÷","KOSDAQ","¿ì·®±â¾÷ºÎ","5160","10","0.19","5150","5200","5070","139939","716985320","79850370480","15474878"
"053660","ÇöÁø¼ÒÀç","KOSDAQ","°ü¸®Á¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","400","0","0.00","0","0","0","0","0","21280401200","53201003"
"138360","ÇùÁø","KOSDAQ","°ü¸®Á¾¸ñ(¼Ò¼ÓºÎ¾øÀ½)","4480","0","0.00","0","0","0","0","0","155061688320","34611984"
"011080","ÇüÁöI&C","KOSDAQ","Áß°ß±â¾÷ºÎ","1535","15","0.99","1520","1555","1500","145536","222599570","59796950380","38955668"
"093240","ÇüÁö¿¤¸®Æ®","KOSPI",,"4820","0","0.00","4740","4820","4715","164158","783014635","150166126360","31154798"
"003010","ÇýÀÎ","KOSPI",,"6060","50","0.83","6070","6070","5960","41339","249351620","77039246820","12712747"
"111110","È£Àü½Ç¾÷","KOSPI",,"12750","-150","-1.16","12750","12900","12500","14307","182142450","102000000000","8000000"
"008770","È£ÅÚ½Å¶ó","KOSPI",,"88900","-900","-1.00","89300","89800","88600","303474","26994270200","3489157956900","39248121"
"008775","È£ÅÚ½Å¶ó¿ì","KOSPI",,"92900","0","0.00","93900","93900","92500","5649","524285700","69849559100","751879"
"060560","È¨¼¾Å¸È¦µù½º","KOSDAQ","Áß°ß±â¾÷ºÎ","1550","10","0.65","1525","1585","1500","5363686","8319761805","197887763750","127669525"
"064240","È¨Ä³½ºÆ®","KOSDAQ","Áß°ß±â¾÷ºÎ","3525","65","1.88","3450","3525","3400","64153","221948455","116659014900","33094756"
"039610","È­¼º¹ëºê","KOSDAQ","Áß°ß±â¾÷ºÎ","6680","10","0.15","6660","6690","6590","74351","492953720","69541472000","10410400"
